"","OBJECTID","dist_rod","rod","dist_hid","hid","dist_hidro_rod","hid_rod"
"5365",5365,75544.6070756314,"rod",93583.0537969053,"hid",75544.6070756314,"hid_rod"
"5366",5366,82833.7558827357,"rod",89874.167873372,"hid",82833.7558827357,"hid_rod"
"5367",5367,78323.0906345463,"rod",86357.3123599486,"hid",78323.0906345463,"hid_rod"
"5368",5368,74473.1127715021,"rod",77948.6623796681,"hid",74473.1127715021,"hid_rod"
"5369",5369,74024.113945898,"rod",65075.1699352306,"hid",65075.1699352281,"hid_rod"
"5370",5370,76679.1665096751,"rod",59446.9946995708,"hid",59446.9946995771,"hid_rod"
"5371",5371,63888.7360812578,"rod",52227.9531313434,"hid",52227.9531313521,"hid_rod"
"5372",5372,46993.1665877101,"rod",38032.4320031132,"hid",38032.4320031093,"hid_rod"
"5373",5373,35207.0975059118,"rod",22100.8817349854,"hid",22100.8817349805,"hid_rod"
"5374",5374,26910.3755121417,"rod",16600.9654038497,"hid",16600.9654038514,"hid_rod"
"5375",5375,17889.2722492246,"rod",4639.22762536496,"hid",4639.22762536496,"hid_rod"
"5376",5376,2024.19605384764,"rod",10639.5165324199,"hid",2024.19605384905,"hid_rod"
"5377",5377,19255.7017140649,"rod",19927.0949174539,"hid",19255.7017140649,"hid_rod"
"5378",5378,11291.9784620808,"rod",26863.0939066277,"hid",11291.9784620808,"hid_rod"
"5379",5379,10519.2574658384,"rod",44373.9063905006,"hid",10519.2574658384,"hid_rod"
"5380",5380,24886.8638078747,"rod",59820.6441187813,"hid",24886.8638078747,"hid_rod"
"5381",5381,43393.0122460703,"rod",63060.8559938784,"hid",43393.0122460703,"hid_rod"
"5382",5382,65161.234921988,"rod",44100.6519800658,"hid",44100.6519800608,"hid_rod"
"5383",5383,88488.1295879381,"rod",25893.6642080352,"hid",25893.6642080384,"hid_rod"
"5384",5384,109341.879165314,"rod",7303.00544992208,"hid",7303.00544993038,"hid_rod"
"5385",5385,105177.634094755,"rod",2229.77599104621,"hid",2229.77599104074,"hid_rod"
"5386",5386,106063.317038697,"rod",4824.13287732618,"hid",4824.13287732177,"hid_rod"
"5387",5387,110910.716676094,"rod",3209.20265464776,"hid",3209.20265465235,"hid_rod"
"5388",5388,98439.3924981018,"rod",27194.9632131622,"hid",27194.9632131569,"hid_rod"
"5389",5389,80032.0478567562,"rod",51864.391806085,"hid",51864.3918060786,"hid_rod"
"5390",5390,62498.8469701565,"rod",76579.9345815541,"hid",62498.8469701565,"hid_rod"
"5391",5391,44975.8419019118,"rod",101307.840587949,"hid",44975.8419019118,"hid_rod"
"5392",5392,22226.5826641811,"rod",126040.826886443,"hid",22226.5826641783,"hid_rod"
"5393",5393,2073.53485605091,"rod",150776.386438151,"hid",2073.53485605302,"hid_rod"
"5394",5394,26370.8009914532,"rod",140711.063806575,"hid",26370.8009914564,"hid_rod"
"5395",5395,50670.1700915354,"rod",116261.941105386,"hid",50670.1700915372,"hid_rod"
"5396",5396,75003.012043984,"rod",91965.2949613647,"hid",75003.0120439845,"hid_rod"
"5397",5397,94511.1506244781,"rod",67984.8144657779,"hid",94511.1506244778,"hid_rod"
"5398",5398,114009.442880526,"rod",44823.704177743,"hid",114009.442880529,"hid_rod"
"5399",5399,133497.768474238,"rod",22220.2725560056,"hid",133497.768474241,"hid_rod"
"5400",5400,152976.006644011,"rod",647.084500320025,"hid",152976.006644012,"hid_rod"
"5401",5401,172444.036196849,"rod",18018.4242842253,"hid",172444.03619685,"hid_rod"
"5402",5402,191901.73550072,"rod",35445.7256610386,"hid",180436.017693225,"hid_rod"
"5403",5403,211348.982476888,"rod",40624.3194238073,"hid",182216.651619858,"hid_rod"
"5404",5404,230785.654592244,"rod",25699.2134207858,"hid",187291.053867954,"hid_rod"
"5405",5405,250211.628851531,"rod",13083.44503467,"hid",195402.784247993,"hid_rod"
"5406",5406,237368.625740271,"rod",6525.96926870309,"hid",206193.682881877,"hid_rod"
"5407",5407,213406.416541305,"rod",10857.8475176457,"hid",213406.416541305,"hid_rod"
"5408",5408,189647.852756539,"rod",29715.1713611578,"hid",189647.852756539,"hid_rod"
"5409",5409,166180.138108688,"rod",41641.1539237418,"hid",166180.138108689,"hid_rod"
"5410",5410,143145.932681827,"rod",53132.9220137514,"hid",143145.932681827,"hid_rod"
"5411",5411,120751.330421114,"rod",62924.6406196767,"hid",120751.330421114,"hid_rod"
"5412",5412,98225.1259273065,"rod",70898.9652385347,"hid",98225.1259273065,"hid_rod"
"5413",5413,73530.434149724,"rod",77680.1747362256,"hid",73530.434149724,"hid_rod"
"5414",5414,48882.5237407348,"rod",90660.8045178798,"hid",48882.5237407348,"hid_rod"
"5415",5415,24412.6958417331,"rod",106412.68785651,"hid",24412.6958417331,"hid_rod"
"5416",5416,140.015865545623,"rod",121975.815929029,"hid",140.015865545976,"hid_rod"
"5417",5417,19540.1217574061,"rod",137975.553915724,"hid",19540.1217574061,"hid_rod"
"5418",5418,31920.8418195165,"rod",155889.1707723,"hid",31920.8418195165,"hid_rod"
"5419",5419,28197.0281589485,"rod",175461.061811274,"hid",28197.0281589485,"hid_rod"
"5420",5420,24575.9404286635,"rod",169418.117539194,"hid",24575.9404286635,"hid_rod"
"5421",5421,20939.5894044518,"rod",146644.238702769,"hid",20939.5894044518,"hid_rod"
"5422",5422,17314.4451321448,"rod",124629.582925997,"hid",17314.4451321448,"hid_rod"
"5423",5423,13694.6005047921,"rod",103858.08222908,"hid",13694.6005047921,"hid_rod"
"5424",5424,10069.2150247206,"rod",84067.8727486212,"hid",10069.2150247206,"hid_rod"
"5425",5425,6436.02249788864,"rod",65981.5870920458,"hid",6436.02249788829,"hid_rod"
"5426",5426,2808.84708856437,"rod",52121.6586056381,"hid",2808.84708856437,"hid_rod"
"5427",5427,912.763850622867,"rod",29778.9516518411,"hid",912.763850622867,"hid_rod"
"5428",5428,4704.26031167139,"rod",14621.1497658167,"hid",4704.26031167156,"hid_rod"
"5429",5429,8426.28505110252,"rod",2411.92752938588,"hid",8426.28505110182,"hid_rod"
"5430",5430,12070.7501406952,"rod",25821.590717418,"hid",12070.7501406948,"hid_rod"
"5431",5431,15732.2728013332,"rod",49706.7781330577,"hid",15732.2728013332,"hid_rod"
"5432",5432,19389.987937831,"rod",73984.8631170774,"hid",19389.9879378312,"hid_rod"
"5433",5433,23053.5182685539,"rod",98214.382371268,"hid",23053.5182685539,"hid_rod"
"5434",5434,26622.0415153396,"rod",103558.168566372,"hid",26622.0415153396,"hid_rod"
"5435",5435,19175.5976314514,"rod",80783.8102871121,"hid",19175.5976314514,"hid_rod"
"5436",5436,4853.64309518923,"rod",59348.8261928478,"hid",4853.64309518923,"hid_rod"
"5437",5437,20601.7568246485,"rod",40322.041918107,"hid",20601.7568246485,"hid_rod"
"5438",5438,17133.4263712873,"rod",20965.2635718837,"hid",17133.4263712873,"hid_rod"
"5439",5439,4304.44098600682,"rod",46277.9470721267,"hid",4304.44098600699,"hid_rod"
"5440",5440,35124.7358584269,"rod",35365.9624889669,"hid",35124.7358584269,"hid_rod"
"5441",5441,29864.0733624948,"rod",28501.403757886,"hid",28501.4037578853,"hid_rod"
"5442",5442,42112.8398188269,"rod",39967.343252112,"hid",39967.3432521071,"hid_rod"
"5443",5443,62278.6635265739,"rod",38397.852467208,"hid",38397.852467208,"hid_rod"
"5444",5444,84895.7244514775,"rod",13795.9435685931,"hid",13795.9435685928,"hid_rod"
"5445",5445,108440.98072357,"rod",8627.12086313739,"hid",8627.12086313739,"hid_rod"
"5446",5446,127706.902285815,"rod",31761.0318074205,"hid",31761.0318074282,"hid_rod"
"5447",5447,103020.797564642,"rod",26110.7370944757,"hid",26110.7370944731,"hid_rod"
"5448",5448,78333.8270472201,"rod",19032.3889859479,"hid",19032.3889859391,"hid_rod"
"5449",5449,53646.0017479918,"rod",5392.00994695161,"hid",5392.00994695726,"hid_rod"
"5450",5450,28957.3326157159,"rod",8342.80482164358,"hid",8342.8048216434,"hid_rod"
"5451",5451,4267.83053488743,"rod",16217.9174235686,"hid",4267.83053488743,"hid_rod"
"5452",5452,20422.4936729985,"rod",117.048812653331,"hid",117.048812647331,"hid_rod"
"5453",5453,45113.6048084546,"rod",9273.82248762473,"hid",9273.82248763055,"hid_rod"
"5454",5454,62183.0292985855,"rod",5288.56273871679,"hid",5288.56273872297,"hid_rod"
"5455",5455,49492.5655201128,"rod",12660.5831153217,"hid",12660.5831153284,"hid_rod"
"5456",5456,35581.0716765326,"rod",20797.1054696784,"hid",20797.1054696844,"hid_rod"
"5457",5457,27814.6529270015,"rod",34924.9882491161,"hid",27814.6529270017,"hid_rod"
"5458",5458,22928.9072257353,"rod",32144.090452033,"hid",22928.9072257353,"hid_rod"
"5459",5459,14158.5527703998,"rod",14293.1389306971,"hid",14158.5527703995,"hid_rod"
"5460",5460,5614.1053671076,"rod",14619.6169444583,"hid",5614.10536710583,"hid_rod"
"5461",5461,27692.6264903042,"rod",13421.2341739879,"hid",13421.234173986,"hid_rod"
"5462",5462,47883.8411686589,"rod",18634.8020627452,"hid",18634.8020627409,"hid_rod"
"5463",5463,54904.7178110789,"rod",27175.7522207675,"hid",27175.7522207714,"hid_rod"
"5464",5464,31212.6676079912,"rod",13628.6127736736,"hid",13628.6127736825,"hid_rod"
"5465",5465,6933.7248295392,"rod",7663.76938587965,"hid",6933.7248295392,"hid_rod"
"5466",5466,16818.276643996,"rod",26816.2517199291,"hid",16818.276643996,"hid_rod"
"5467",5467,38862.4671404418,"rod",48445.2702963173,"hid",38862.4671404414,"hid_rod"
"5468",5468,60158.5139811666,"rod",72096.5870426133,"hid",60158.5139811666,"hid_rod"
"5469",5469,62925.0835294761,"rod",71401.7845406568,"hid",62925.0835294759,"hid_rod"
"5470",5470,58487.6417187535,"rod",65106.0100364695,"hid",58487.6417187535,"hid_rod"
"5471",5471,53477.1578235651,"rod",61692.7697764782,"hid",53477.1578235651,"hid_rod"
"5472",5472,49840.8891985853,"rod",58871.4386848666,"hid",49840.8891985853,"hid_rod"
"5473",5473,49226.8671694797,"rod",43139.3769834548,"hid",43139.3769834511,"hid_rod"
"5474",5474,52148.2919011617,"rod",34658.3399622248,"hid",34658.3399622309,"hid_rod"
"5475",5475,46635.8683077453,"rod",34388.6638184177,"hid",34388.6638184043,"hid_rod"
"5476",5476,28896.7228075659,"rod",18891.5710087078,"hid",18891.5710087155,"hid_rod"
"5477",5477,12140.0027555828,"rod",3698.62234964164,"hid",3698.62234962964,"hid_rod"
"5478",5478,5935.81021209773,"rod",114.912827209198,"hid",114.912827214315,"hid_rod"
"5479",5479,3831.26727551807,"rod",16970.305457761,"hid",3831.26727551807,"hid_rod"
"5480",5480,15871.1109064684,"rod",27766.4955048635,"hid",15871.1109064686,"hid_rod"
"5481",5481,32666.8387470104,"rod",44145.2536787295,"hid",32666.8387470104,"hid_rod"
"5482",5482,20949.2900895814,"rod",47844.8487010931,"hid",20949.2900895814,"hid_rod"
"5483",5483,9898.39461207966,"rod",61946.9156986519,"hid",9898.39461207966,"hid_rod"
"5484",5484,10367.7182916961,"rod",79409.135572008,"hid",10367.7182916961,"hid_rod"
"5485",5485,34317.2338297347,"rod",79182.0768407084,"hid",34317.2338297347,"hid_rod"
"5486",5486,58264.2663975045,"rod",60100.1126095897,"hid",58264.2663975066,"hid_rod"
"5487",5487,81191.978773244,"rod",41646.2030172641,"hid",41646.2030172641,"hid_rod"
"5488",5488,104443.963429867,"rod",31767.3573583527,"hid",31767.3573583527,"hid_rod"
"5489",5489,128074.766755828,"rod",21216.553045286,"hid",21216.5530452922,"hid_rod"
"5490",5490,130712.494981092,"rod",6579.56742224336,"hid",6579.56742224318,"hid_rod"
"5491",5491,133272.726974067,"rod",14687.0625998107,"hid",14687.0625998139,"hid_rod"
"5492",5492,115116.019332407,"rod",37198.1017536092,"hid",37198.1017536039,"hid_rod"
"5493",5493,97582.9316804015,"rod",58492.1779154092,"hid",58492.1779154117,"hid_rod"
"5494",5494,75459.4344457939,"rod",81243.4151354141,"hid",75459.4344457908,"hid_rod"
"5495",5495,51153.561724196,"rod",104895.603193939,"hid",51153.5617241942,"hid_rod"
"5496",5496,26855.990665656,"rod",128953.939007337,"hid",26855.990665656,"hid_rod"
"5497",5497,2563.84257761877,"rod",153227.226006098,"hid",2563.84257761877,"hid_rod"
"5498",5498,20686.5099256184,"rod",139176.163034562,"hid",20686.5099256184,"hid_rod"
"5499",5499,40199.5229136436,"rod",114457.862584621,"hid",40199.5229136452,"hid_rod"
"5500",5500,59704.8137883673,"rod",89743.5180923756,"hid",59704.8137883697,"hid_rod"
"5501",5501,79200.24055419,"rod",65037.654773796,"hid",79200.2405541902,"hid_rod"
"5502",5502,98685.6833336786,"rod",40355.8708004812,"hid",98685.6833336799,"hid_rod"
"5503",5503,118161.021831016,"rod",15776.9958542833,"hid",118161.021831018,"hid_rod"
"5504",5504,137626.135324456,"rod",7632.3322494489,"hid",137626.135324457,"hid_rod"
"5505",5505,157080.902658681,"rod",27055.526686651,"hid",157080.902658682,"hid_rod"
"5506",5506,176525.20223721,"rod",33475.1589288124,"hid",176525.202237212,"hid_rod"
"5507",5507,195958.912014774,"rod",49575.2428759384,"hid",195958.912014774,"hid_rod"
"5508",5508,215381.909489698,"rod",47555.3903943728,"hid",211365.423912411,"hid_rod"
"5509",5509,234794.07169617,"rod",35994.2053848398,"hid",218581.42017673,"hid_rod"
"5510",5510,244427.202158968,"rod",13967.022093736,"hid",228273.719632481,"hid_rod"
"5511",5511,221243.999642536,"rod",2272.81274195816,"hid",221243.999642536,"hid_rod"
"5512",5512,198438.297830387,"rod",6611.12342256062,"hid",198438.297830387,"hid_rod"
"5513",5513,174864.520010398,"rod",20103.6399617284,"hid",174864.520010398,"hid_rod"
"5514",5514,150547.29162626,"rod",30509.4883352396,"hid",150547.291626259,"hid_rod"
"5515",5515,126255.96410497,"rod",42895.8027155669,"hid",126255.96410497,"hid_rod"
"5516",5516,102013.956818123,"rod",46273.3237268198,"hid",102013.956818123,"hid_rod"
"5517",5517,77961.7858897967,"rod",55915.8423244944,"hid",77961.7858897967,"hid_rod"
"5518",5518,54509.0205915439,"rod",71772.0515146626,"hid",54509.0205915439,"hid_rod"
"5519",5519,32917.7842637172,"rod",86918.4415092064,"hid",32917.7842637179,"hid_rod"
"5520",5520,10140.0682446178,"rod",102915.842034993,"hid",10140.0682446178,"hid_rod"
"5521",5521,10565.3612130521,"rod",120963.967502489,"hid",10565.3612130521,"hid_rod"
"5522",5522,7363.2072387512,"rod",141042.833654633,"hid",7363.2072387512,"hid_rod"
"5523",5523,3580.36408520219,"rod",162061.138119466,"hid",3580.36408520219,"hid_rod"
"5524",5524,38.4479443775427,"rod",153208.867522082,"hid",38.4479443775427,"hid_rod"
"5525",5525,3672.52165146948,"rod",134654.230738752,"hid",3672.52165146948,"hid_rod"
"5526",5526,7302.38983516136,"rod",115974.189568767,"hid",7302.38983516136,"hid_rod"
"5527",5527,10919.9833633351,"rod",97723.623571526,"hid",10919.9833633351,"hid_rod"
"5528",5528,14544.611930537,"rod",80082.8067123784,"hid",14544.611930537,"hid_rod"
"5529",5529,18178.2845798863,"rod",60917.8728601716,"hid",18178.2845798863,"hid_rod"
"5530",5530,21805.0582527093,"rod",46826.533848514,"hid",21805.0582527093,"hid_rod"
"5531",5531,25502.4161131906,"rod",42110.460363586,"hid",25502.4161131906,"hid_rod"
"5532",5532,29294.0753760397,"rod",23413.8161213491,"hid",29294.0753760397,"hid_rod"
"5533",5533,33043.4901380431,"rod",1860.76562793321,"hid",33043.490138043,"hid_rod"
"5534",5534,36679.9950439358,"rod",19957.0434728672,"hid",36679.9950439358,"hid_rod"
"5535",5535,40341.3899279804,"rod",43976.0002160064,"hid",40341.3899279804,"hid_rod"
"5536",5536,43999.7163671761,"rod",68494.6177681379,"hid",43999.7163671763,"hid_rod"
"5537",5537,47663.1496374974,"rod",93121.0263114046,"hid",47663.1496374974,"hid_rod"
"5538",5538,36920.9321321256,"rod",95427.4298067691,"hid",36920.9321321256,"hid_rod"
"5539",5539,29497.4088048583,"rod",71925.9857514254,"hid",29497.4088048583,"hid_rod"
"5540",5540,14088.1676887001,"rod",48692.805673811,"hid",14088.1676887001,"hid_rod"
"5541",5541,7680.08345433646,"rod",25424.6988921336,"hid",7680.08345433787,"hid_rod"
"5542",5542,31067.4172529315,"rod",5264.04820279769,"hid",5264.04820279346,"hid_rod"
"5543",5543,14927.415648379,"rod",37390.7495458937,"hid",14927.415648378,"hid_rod"
"5544",5544,62075.5141572623,"rod",60197.7826816162,"hid",60197.7826816132,"hid_rod"
"5545",5545,77182.7791173569,"rod",36980.6223304721,"hid",36980.6223304756,"hid_rod"
"5546",5546,96352.1276157982,"rod",14095.7294885342,"hid",14095.7294885303,"hid_rod"
"5547",5547,117613.865945958,"rod",1957.05257654033,"hid",1957.05257653539,"hid_rod"
"5548",5548,126471.379297529,"rod",26554.3211200694,"hid",26554.3211200738,"hid_rod"
"5549",5549,101763.06552724,"rod",9505.7364714396,"hid",9505.73647144667,"hid_rod"
"5550",5550,77054.9038894523,"rod",2029.70453034507,"hid",2029.70453034913,"hid_rod"
"5551",5551,52347.1272797709,"rod",10472.6033667305,"hid",10472.6033667305,"hid_rod"
"5552",5552,27640.7921789016,"rod",25516.3548636195,"hid",25516.3548636199,"hid_rod"
"5553",5553,21724.02334064,"rod",14193.7093651876,"hid",14193.709365196,"hid_rod"
"5554",5554,46399.3895094163,"rod",32608.0897787945,"hid",32608.0897787945,"hid_rod"
"5555",5555,71075.5747646371,"rod",30171.4277509221,"hid",30171.4277509286,"hid_rod"
"5556",5556,69737.0114045435,"rod",37543.3708751994,"hid",37543.3708752063,"hid_rod"
"5557",5557,57884.4067447056,"rod",44324.9462901121,"hid",44324.9462901139,"hid_rod"
"5558",5558,52209.8965971011,"rod",54223.5257332147,"hid",52209.8965971011,"hid_rod"
"5559",5559,45154.1165338246,"rod",48257.1817344085,"hid",45154.1165338246,"hid_rod"
"5560",5560,27537.6017672193,"rod",38734.1289921028,"hid",27537.6017672193,"hid_rod"
"5561",5561,5500.48630880032,"rod",37981.6619186759,"hid",5500.48630880032,"hid_rod"
"5562",5562,12871.9306426117,"rod",37691.4252480737,"hid",12871.9306426117,"hid_rod"
"5563",5563,31263.6708281116,"rod",40084.1163232455,"hid",31263.6708281116,"hid_rod"
"5564",5564,46464.1068861032,"rod",30895.2689614946,"hid",30895.2689614939,"hid_rod"
"5565",5565,31156.2610774156,"rod",6535.4158851627,"hid",6535.41588516835,"hid_rod"
"5566",5566,6585.01907547866,"rod",15402.7026829664,"hid",6585.01907547866,"hid_rod"
"5567",5567,16652.8514809834,"rod",39230.5287419036,"hid",16652.8514809834,"hid_rod"
"5568",5568,39376.7620434785,"rod",60030.4183896161,"hid",39376.7620434785,"hid_rod"
"5569",5569,35418.7181453333,"rod",51861.4143109611,"hid",35418.718145333,"hid_rod"
"5570",5570,39078.2822860654,"rod",47072.9752306351,"hid",39078.2822860659,"hid_rod"
"5571",5571,34792.2378547984,"rod",40479.2165615889,"hid",34792.2378547984,"hid_rod"
"5572",5572,28649.0649660268,"rod",37319.7019581719,"hid",28649.0649660268,"hid_rod"
"5573",5573,25682.9943676688,"rod",33997.4169847852,"hid",25682.9943676685,"hid_rod"
"5574",5574,24575.2025894386,"rod",25838.286358179,"hid",24575.2025894386,"hid_rod"
"5575",5575,28185.8770446074,"rod",10127.1259974173,"hid",10127.1259974118,"hid_rod"
"5576",5576,27189.8729331794,"rod",16245.8383949558,"hid",16245.8383949502,"hid_rod"
"5577",5577,11571.2821535873,"rod",5234.52011211248,"hid",5234.52011212131,"hid_rod"
"5578",5578,4687.62172529558,"rod",11989.7990505182,"hid",4687.62172529558,"hid_rod"
"5579",5579,18493.0751723599,"rod",24627.5595501921,"hid",18493.0751723606,"hid_rod"
"5580",5580,26061.0161497247,"rod",32631.9247343051,"hid",26061.0161497247,"hid_rod"
"5581",5581,37543.2622957161,"rod",50653.9903409115,"hid",37543.2622957161,"hid_rod"
"5582",5582,50101.7109842455,"rod",61910.9671463899,"hid",50101.7109842455,"hid_rod"
"5583",5583,41741.1035234887,"rod",71379.5869347124,"hid",41741.1035234887,"hid_rod"
"5584",5584,19725.3971873806,"rod",81500.6971398531,"hid",19725.3971873806,"hid_rod"
"5585",5585,3023.34366128158,"rod",97019.9304588843,"hid",3023.34366128158,"hid_rod"
"5586",5586,26236.0791708786,"rod",94698.5483358646,"hid",26236.0791708786,"hid_rod"
"5587",5587,50167.0199604149,"rod",76620.8428490889,"hid",50167.0199604149,"hid_rod"
"5588",5588,74600.3401945614,"rod",62849.2302788898,"hid",62849.2302788983,"hid_rod"
"5589",5589,99167.821354923,"rod",41878.3648774302,"hid",41878.3648774341,"hid_rod"
"5590",5590,123129.739454046,"rod",20157.5458905157,"hid",20157.5458905231,"hid_rod"
"5591",5591,138160.892948991,"rod",1397.73786493874,"hid",1397.73786494368,"hid_rod"
"5592",5592,150188.9826598,"rod",19876.9455223124,"hid",19876.9455223071,"hid_rod"
"5593",5593,128382.482160297,"rod",44585.4772497577,"hid",44585.4772497542,"hid_rod"
"5594",5594,103942.732450793,"rod",69259.2787974555,"hid",69259.2787974615,"hid_rod"
"5595",5595,79672.489550682,"rod",92532.7372845622,"hid",79672.489550682,"hid_rod"
"5596",5596,55793.4174025396,"rod",113833.401960085,"hid",55793.4174025396,"hid_rod"
"5597",5597,33161.6110727022,"rod",136310.382104587,"hid",33161.6110727022,"hid_rod"
"5598",5598,14101.2236442713,"rod",159454.249785928,"hid",14101.2236442713,"hid_rod"
"5599",5599,5410.9527643094,"rod",141717.150664167,"hid",5410.95276431116,"hid_rod"
"5600",5600,24913.3662495795,"rod",117485.865948766,"hid",24913.3662495802,"hid_rod"
"5601",5601,44405.8978011233,"rod",93509.0865969215,"hid",44405.8978011254,"hid_rod"
"5602",5602,63888.4280029741,"rod",70048.6585956413,"hid",63888.4280029752,"hid_rod"
"5603",5603,83360.8370260623,"rod",47055.9378507921,"hid",83360.8370260633,"hid_rod"
"5604",5604,102823.004620701,"rod",24276.6701808315,"hid",102823.004620702,"hid_rod"
"5605",5605,122274.810109085,"rod",5808.59168263238,"hid",122274.810109087,"hid_rod"
"5606",5606,141716.132377713,"rod",2806.75577061932,"hid",141716.132377715,"hid_rod"
"5607",5607,161146.849869814,"rod",14951.4023636701,"hid",161146.849869815,"hid_rod"
"5608",5608,180566.840577795,"rod",38522.9745214032,"hid",180566.840577798,"hid_rod"
"5609",5609,199975.982035656,"rod",60005.9896883101,"hid",199975.982035655,"hid_rod"
"5610",5610,219374.151311307,"rod",35310.134286706,"hid",219374.151311308,"hid_rod"
"5611",5611,238761.224999044,"rod",10676.4040055068,"hid",238761.224999047,"hid_rod"
"5612",5612,228077.375337111,"rod",7078.68782724454,"hid",228077.375337111,"hid_rod"
"5613",5613,203914.090391921,"rod",3249.28053794914,"hid",203914.090391921,"hid_rod"
"5614",5614,179902.790622265,"rod",1620.94262049104,"hid",179902.790622265,"hid_rod"
"5615",5615,156112.989727267,"rod",7840.52326822589,"hid",156112.989727267,"hid_rod"
"5616",5616,132660.66599969,"rod",20976.7976355774,"hid",132660.66599969,"hid_rod"
"5617",5617,109169.32952091,"rod",22210.9198850414,"hid",109169.32952091,"hid_rod"
"5618",5618,84919.4070554373,"rod",37565.4002400249,"hid",84919.4070554373,"hid_rod"
"5619",5619,61027.3946683001,"rod",51913.62622956,"hid",61027.3946682998,"hid_rod"
"5620",5620,36450.4486305161,"rod",67889.6737400123,"hid",36450.4486305161,"hid_rod"
"5621",5621,11744.2995632883,"rod",86183.4512373846,"hid",11744.2995632883,"hid_rod"
"5622",5622,9326.58921784706,"rod",106849.724490102,"hid",9326.58921784723,"hid_rod"
"5623",5623,16953.8958403275,"rod",128411.901512025,"hid",16953.8958403275,"hid_rod"
"5624",5624,21036.6053913194,"rod",150888.868127431,"hid",21036.6053913194,"hid_rod"
"5625",5625,24653.1404977942,"rod",138998.685885395,"hid",24653.1404977942,"hid_rod"
"5626",5626,28284.9356403554,"rod",118447.664306938,"hid",28284.9356403554,"hid_rod"
"5627",5627,31919.5266779129,"rod",99582.9599778292,"hid",31919.5266779129,"hid_rod"
"5628",5628,35534.8678565008,"rod",80959.4219220018,"hid",35534.867856501,"hid_rod"
"5629",5629,39158.7382959926,"rod",62650.8423133879,"hid",39158.7382959926,"hid_rod"
"5630",5630,42792.1992499557,"rod",45560.3627409051,"hid",42792.1992499561,"hid_rod"
"5631",5631,46419.2606262237,"rod",25853.1552392132,"hid",46419.2606262237,"hid_rod"
"5632",5632,50092.3629396302,"rod",17264.196697035,"hid",50092.3629396302,"hid_rod"
"5633",5633,53884.1836587553,"rod",14343.9943503326,"hid",53884.1836587553,"hid_rod"
"5634",5634,57660.5029881618,"rod",5908.30548809956,"hid",57660.5029881615,"hid_rod"
"5635",5635,61289.5317967427,"rod",24961.4557699489,"hid",61289.5317967427,"hid_rod"
"5636",5636,64950.7976738487,"rod",46481.6339127996,"hid",64950.7976738486,"hid_rod"
"5637",5637,52071.9279783653,"rod",70099.8992842871,"hid",52071.9279783653,"hid_rod"
"5638",5638,34123.7755811793,"rod",94279.923338147,"hid",34123.7755811793,"hid_rod"
"5639",5639,14265.0399988785,"rod",88563.7422086251,"hid",14265.0399988785,"hid_rod"
"5640",5640,11902.1340335739,"rod",65651.2042300429,"hid",11902.134033574,"hid_rod"
"5641",5641,5365.97504282357,"rod",42369.4863896206,"hid",5365.97504282357,"hid_rod"
"5642",5642,11714.3076902092,"rod",17740.8371331132,"hid",11714.3076902092,"hid_rod"
"5643",5643,112243.352858952,"rod",7311.7556099571,"hid",7311.75560995216,"hid_rod"
"5644",5644,130938.685508068,"rod",15399.2057802575,"hid",15399.2057802631,"hid_rod"
"5645",5645,128756.357556179,"rod",5412.18143210507,"hid",5412.18143209995,"hid_rod"
"5646",5646,104606.855375064,"rod",4710.19697557702,"hid",4710.19697557437,"hid_rod"
"5647",5647,80791.1893697299,"rod",23800.6663113152,"hid",23800.6663113201,"hid_rod"
"5648",5648,57724.0655850397,"rod",34028.5641824189,"hid",34028.5641824247,"hid_rod"
"5649",5649,24545.1364241925,"rod",23671.828096653,"hid",23671.8280966591,"hid_rod"
"5650",5650,32680.412872709,"rod",31966.8578629696,"hid",31966.8578629701,"hid_rod"
"5651",5651,52476.5351604465,"rod",49197.5262160009,"hid",49197.5262160097,"hid_rod"
"5652",5652,75231.6095688818,"rod",55055.4278602218,"hid",55055.4278602285,"hid_rod"
"5653",5653,90973.4500061905,"rod",60390.5826250167,"hid",60390.5826250225,"hid_rod"
"5654",5654,81661.0721541663,"rod",67069.4792953343,"hid",67069.4792953384,"hid_rod"
"5655",5655,76611.2730794018,"rod",76109.0212590921,"hid",76109.0212590977,"hid_rod"
"5656",5656,60365.5702300513,"rod",69733.0922524255,"hid",60365.5702300513,"hid_rod"
"5657",5657,40513.2414836318,"rod",63520.1989960511,"hid",40513.2414836318,"hid_rod"
"5658",5658,22135.9713427876,"rod",62504.568780002,"hid",22135.9713427876,"hid_rod"
"5659",5659,3741.08590140593,"rod",58362.50146508,"hid",3741.0859014054,"hid_rod"
"5660",5660,12289.9549605158,"rod",42069.6410485597,"hid",12289.9549605156,"hid_rod"
"5661",5661,25337.0229651551,"rod",25122.5074701683,"hid",25122.5074701662,"hid_rod"
"5662",5662,25143.0544502376,"rod",2927.23257896512,"hid",2927.23257896512,"hid_rod"
"5663",5663,2963.45506812624,"rod",19529.7390772031,"hid",2963.45506812624,"hid_rod"
"5664",5664,21665.8347801914,"rod",42873.0866760687,"hid",21665.8347801914,"hid_rod"
"5665",5665,16492.0601481939,"rod",40535.9224660559,"hid",16492.0601481939,"hid_rod"
