"","OBJECTID","PA_area","dist_rod","dist_hid","dist_hidro_rod"
"1566",2464,7317564.50452032,52949.7865494843,26473.4411978797,26473.4411978799
"1567",2465,519764228.231089,28332.8880895639,3629.99948166558,3629.99948166911
"1568",2466,383565253.729672,4413.96392184277,20677.6979359122,4413.96392184277
"1569",2467,56062630.8889533,19512.0341372888,45294.240692661,19512.0341372897
"1570",2468,291111448.472382,44137.1919932613,70165.70414912,44137.1919932613
"1571",2469,371154818.447632,69035.5848894762,77728.8402850486,69035.5848894762
"1572",2470,471924981.654472,73757.5648002695,81871.9860809973,73757.5648002693
"1573",2471,563944260.408841,66031.4276004302,90883.9430430221,66031.4276004299
"1574",2472,618869600.845104,59605.2192841758,101653.402625255,59605.2192841759
"1575",2473,618869600.845261,51575.2201029984,91339.8194952742,51575.2201029984
"1576",2474,618869600.845421,41543.738982352,85430.8072784458,41543.738982352
"1577",2475,618869600.845261,35256.668488916,77222.8232532848,35256.6684889159
"1578",2476,618869600.845104,27351.7019583035,58675.3740221765,27351.7019583032
"1579",2477,618869600.845261,17421.8858614437,34247.6598229603,17421.8858614437
"1580",2478,618865386.613654,5968.8130341306,11942.687863181,5968.8130341306
"1581",2479,600096847.461893,4620.31956294958,12168.9082854645,4620.31956294958
"1582",2480,421979606.60865,1547.98155289828,4917.92409673983,1547.98155289828
"1583",2481,237883038.841851,512.537045748528,727.976650592156,512.537045748528
"1584",2482,609559815.457715,17215.2968676097,24957.8130583255,17215.2968676097
"1585",2483,616396479.731343,32442.1623533227,49932.2422601387,32442.1623533227
"1586",2484,593783098.04687,47824.0402296808,74928.7986787544,47824.0402296809
"1587",2485,612832954.934789,64009.4583743335,99930.8783682881,64009.458374334
"1588",2486,618909951.823574,73154.3281476948,91342.4266063778,73154.3281476944
"1589",2487,612904709.483534,48175.6380929483,66335.1371801083,48175.6380929476
"1590",2488,368579305.96964,23220.5964946736,41328.3926110917,23220.5964946736
"1591",2489,616858226.228231,1275.96562565942,16324.700779541,1275.96562565942
"1592",2490,618869600.845104,21775.8416984492,8669.0849460173,8669.08494601941
"1593",2491,618870626.705447,45112.6596570764,33322.8833633389,33322.8833633318
"1594",2492,590173285.863726,69613.8799190967,58234.572822245,58234.5728222397
"1595",2493,602009784.38158,94379.8618280235,66971.2236599382,66971.2236599382
"1596",2494,81315319.7658258,119246.118942987,75501.5618625931,75501.5618625931
"1597",2497,3498621.57244751,56953.1057966773,29210.1578333405,29210.1578333404
"1598",2498,496548015.917073,31974.4211862311,20354.2684844624,20354.2684844624
"1599",2499,618748471.494069,7169.38834056353,33971.640522946,7169.38834056353
"1600",2500,540351712.982356,17199.9812981252,54794.6033513201,17199.9812981252
"1601",2501,46999964.8926408,41538.2430620832,78114.3461952791,41538.2430620832
"1602",2502,64190277.0057674,65882.0048731414,102236.391770267,65882.0048731407
"1603",2503,318979423.297698,90195.9265344999,90009.4764860233,90195.9265344989
"1604",2504,569210498.709752,87102.0832871171,75064.8627658442,87102.0832871171
"1605",2505,619274059.116179,62189.3462602278,65813.6084259643,62189.3462602282
"1606",2506,618869600.845261,37279.7989374568,59338.4434118393,37279.7989374568
"1607",2507,273312277.200766,12374.0136726669,55930.3569570764,12374.0136726651
"1608",2509,281757467.171893,37453.7721405231,23607.8957673458,37453.7721405231
"1609",2510,176030844.490428,43139.948226293,19228.3954002752,43139.9482262938
"1610",2511,13239914.0463796,35384.1805697045,13587.020833462,35384.1805697045
"1611",2514,4685134.92181161,15982.1217535344,5217.61936248807,15982.1217535344
"1612",2515,585558209.807715,30548.8710707207,33868.7648998768,30548.8710707194
"1613",2516,618886216.192949,13037.9648488254,15767.7656724293,13037.964848824
"1614",2517,618879313.053719,4477.12961397326,10396.1179166945,4477.12961397564
"1615",2518,618869600.845261,22801.8814243859,10939.7710523554,10939.7710523554
"1616",2519,621381482.425836,41670.2514642695,4613.20164458063,4613.20164458063
"1617",2520,618869600.845573,60549.2003014709,2483.27513198443,2483.2751319839
"1618",2521,618847346.457883,79496.9147062214,93.7941905021105,93.7941905062127
"1619",2522,269721770.291473,99448.3420573087,520.526907102099,520.526907107612
"1620",2523,266596950.880049,120874.366481134,15384.7095193288,15384.7095193369
"1621",2524,112344485.961695,142383.284554054,9844.39831873485,9844.39831874032
"1622",2525,459781748.192271,164007.391041166,9817.75478818544,9817.7547881954
"1623",2526,618869600.845261,185633.737544984,23327.6909657439,23327.6909657466
"1624",2527,536098629.883386,207156.04345455,39413.9424116185,39413.9424116186
"1625",2528,5179052.70962789,228651.724332608,57009.624164052,57009.6241640513
"1626",2530,237045386.873402,271815.328504548,16983.2278074863,16983.2278074869
"1627",2531,618869600.845104,293398.143229394,4728.1056083445,4728.10560834538
"1628",2532,614019743.701471,314982.319074516,27195.9951276862,27195.9951276813
"1629",2533,616246763.458728,325883.062925562,49586.1929613776,49586.1929613702
"1630",2534,621272771.327579,337073.709360096,46936.7643989005,46936.7643988984
"1631",2535,618869600.845261,348266.229637886,24991.9277871117,24991.9277871074
"1632",2536,619356667.424242,359449.350018675,6130.18779042837,6130.18779042096
"1633",2537,619123255.817663,365155.065119155,1994.19190741981,1994.19190741125
"1634",2538,619961205.137517,345448.91245062,7034.7546151435,7034.75461513486
"1635",2539,620953562.007196,326456.947935653,25962.7607287172,25962.760728713
"1636",2540,618869600.845261,308313.307958898,39254.7634350169,39254.7634350237
"1637",2541,618869600.845261,291175.204127081,47394.169384157,47394.1693841603
"1638",2542,618869600.845104,275229.200115408,53787.9033156425,53787.9033156422
"1639",2543,443705373.618896,260688.94258596,59128.2021688904,59128.2021688826
"1640",2548,125640002.335234,173057.508845932,46072.813259179,46072.813259173
"1641",2549,222486419.921921,156670.207551606,52473.0960096321,52473.0960096326
"1642",2550,103646089.018269,137022.544502988,36315.0094744196,36315.0094744164
"1643",2561,619144088.541008,67185.1599516431,13070.6051586666,13070.6051586678
"1644",2562,619144088.540848,92018.3989057716,11645.6488751963,11645.6488752022
"1645",2563,619144088.540695,116923.771988867,2279.01267534604,2279.01267534736
"1646",2564,619144088.540848,141863.484189494,1652.07016321576,1652.0701632125
"1647",2565,619144088.540695,166822.16342416,22542.9150320029,22542.9150320072
"1648",2566,619144088.540848,191792.41389466,32463.7840004446,32463.7840004501
"1649",2567,619144088.540848,195815.153546069,18971.7679759895,18971.7679759934
"1650",2568,619144088.540695,180186.551826452,4515.43617652498,4515.43617653208
"1651",2569,619144088.540848,166847.80403748,25649.8343246748,25649.8343246826
"1652",2570,619144088.541008,154813.575604254,50403.9711861742,50403.971186182
"1653",2571,619143536.114882,138881.55256633,62757.3301669396,62757.3301669459
"1654",2572,619154916.033362,125925.588957985,65273.5481787532,65273.5481787456
"1655",2573,619125576.059585,114862.42839177,71232.7702825294,71232.7702825218
"1656",2574,481589771.410837,104339.055022925,81546.9896721114,81546.9896721169
"1657",2575,74852835.4163403,98544.8153725945,83044.0028660989,83044.0028661041
"1658",2576,123796577.31794,93893.4405627585,64124.962982238,64124.9629822414
"1659",2577,1255951.85081484,79442.0387782556,40930.0232165768,40930.0232165761
"1660",2578,31269439.0425221,54767.3513575664,17112.7434759666,17112.7434759671
"1661",2579,23659719.7154183,30308.1893131212,6607.9002511243,6607.90025112977
"1662",2580,28173356.968149,5664.20123067801,29376.4000036414,5664.20123067766
"1663",2582,55369344.9380735,42000.3557268663,75395.6829000469,42000.3557268663
"1664",2583,504575785.87868,57352.5566505754,99330.0351759087,57352.5566505757
"1665",2584,619144088.540848,51289.9283334696,106156.401065371,51289.9283334696
"1666",2585,498717065.03665,42020.1288558266,96071.0496950114,42020.1288558259
"1667",2586,202830198.913017,36297.0344912037,81103.5431014022,36297.0344912037
"1668",2587,92935530.4409628,29902.6259585517,68192.3494989309,29902.6259585516
"1669",2588,229855456.001904,17704.9481754544,60797.5069415596,17704.9481754548
"1670",2589,246403458.373523,11356.8814214395,54521.4236555107,11356.8814214395
"1671",2590,65249990.7693023,4197.01364453886,42231.3925175016,4197.01364453864
"1672",2591,9506348.53048729,5356.12131871827,25032.7665003759,5356.12131871827
"1673",2593,49634665.5287352,7590.11445030389,3210.42262994848,3210.42262995401
"1674",2594,14186605.9545364,25806.550422284,7765.57564299173,7765.57564299296
"1675",2595,33387066.4061285,17880.4243044639,11322.3062629387,11322.306262947
"1676",2596,81480506.254637,2577.62295738481,30047.6918208619,2577.62295738481
"1677",2597,294956679.990705,12771.8389494024,53883.4811040709,12771.8389494024
"1678",2598,353811507.049102,28853.8600043046,78340.4441270303,28853.8600043046
"1679",2599,324490601.450962,44138.1286257993,102519.94015859,44138.1286257992
"1680",2600,115192064.576847,54501.4770937088,92271.9393518967,54501.4770937086
"1681",2601,288886531.67961,49987.2180546698,67611.0883589643,49987.2180546698
"1682",2602,619117431.616531,24987.3379968539,42814.3530331531,24987.3379968542
"1683",2603,619144088.540695,216.941603388244,17885.2893568599,216.941603388597
"1684",2604,619144088.540695,21075.0855713931,4912.59701159678,4912.59701159811
"1685",2605,557120988.167607,45177.0193327917,28623.2465079523,28623.2465079467
"1686",2606,29573502.8322678,67865.4834494978,53434.5859354264,53434.5859354215
"1687",2609,298157755.217491,109036.024443637,84246.6840124844,84246.6840124844
"1688",2610,482487717.02846,84639.572589891,64476.4878032307,64476.4878032307
"1689",2611,286769026.92697,60064.0175645532,49675.4745810142,49675.4745810141
"1690",2612,60690738.3244669,35512.8733788954,45042.3104654625,35512.8733788954
"1691",2615,22704615.6653315,37920.7934909409,88843.9140039038,37920.7934909423
"1692",2616,320615272.302464,62831.6085301114,92841.2821247406,62831.6085301107
"1693",2617,629007004.461417,87793.3488241589,72502.757717147,87793.348824159
"1694",2618,459662930.420972,84910.4070252474,54766.9736665011,84910.4070252474
"1695",2619,39137528.7743392,60013.9636989503,42212.8918771521,60013.9636989493
"1696",2620,618187381.195576,35103.6026936924,35691.2846012734,35103.6026936935
"1697",2621,619144088.540848,10187.2828967448,31549.1203199555,10187.2828967459
"1698",2622,577586716.967038,14718.4063302929,27662.0128296436,14718.4063302929
"1699",2623,422092339.65256,34184.9491532783,15690.1614259523,34184.9491532783
"1700",2624,506700863.576503,25643.824948321,4462.97163498777,25643.8249483211
"1701",2625,334293799.153591,10637.4884727189,4281.63670765411,10637.4884727189
"1702",2626,194816739.078187,14271.0850206499,14773.4168345212,14271.0850206492
"1703",2627,523397111.856303,18890.2584216693,22087.868728565,18890.2584216693
"1704",2628,618541239.719954,4718.2170573935,3154.46304950179,3154.46304950779
"1705",2629,619160422.128516,22229.2228280776,13269.300635506,13269.3006355
"1706",2630,616338829.847775,39744.4117255602,13572.046363369,13572.0463633672
"1707",2631,619144088.541161,57991.6600914383,16821.1051663595,16821.105166359
"1708",2632,619144088.540695,76859.4733348679,20276.080380142,20276.0803801358
"1709",2633,618000925.775704,95730.8265596035,23178.6428363253,23178.6428363342
"1710",2634,619144088.540848,114673.440132776,25311.0622186105,25311.0622186052
"1711",2635,472314954.695416,134118.062586898,31468.34513476,31468.34513476
"1712",2636,42920905.6951777,155089.545964279,8547.47343490587,8547.47343489211
"1713",2637,290945205.141112,176560.05080683,11073.2537242206,11073.2537242207
"1714",2638,313091362.978751,198115.809648545,34365.6544416102,34365.6544416106
"1715",2640,2382274.52667486,241367.300784935,41483.2631461413,41483.2631461413
"1716",2641,143492619.521997,258879.682139431,27382.9805341345,27382.9805341366
"1717",2642,576569176.809874,270068.728963522,11190.7538689799,11190.7538689883
"1718",2643,618015137.232067,281254.082234664,8073.79344175911,8073.79344176493
"1719",2644,616690654.309703,292447.537266332,32666.1204689191,32666.1204689259
"1720",2645,621665138.580768,303634.066301134,57601.8812059291,57601.881205928
"1721",2646,619144088.540848,314829.003330926,37092.441163195,37092.4411631836
"1722",2647,620620236.90402,326016.860582822,15447.769499712,15447.769499712
"1723",2648,620258056.092068,337143.546533954,8158.01599333314,8158.01599333384
"1724",2649,619144088.540695,348210.124955946,20932.094370124,20932.0943701304
"1725",2650,619144088.540695,330255.252633766,9134.95877925828,9134.95877926393
"1726",2651,619144088.540848,310370.005126791,4914.07622192384,4914.07622191863
"1727",2652,619144088.540848,291238.989349355,14482.1219193065,14482.1219193137
"1728",2653,246225952.780024,273044.645453408,24350.9007104151,24350.9007104081
"1729",2654,68299033.2538548,255985.585300824,28958.8058992552,28958.8058992553
"1730",2658,16586968.8913347,192213.905124629,31487.1933541643,31487.1933541583
"1731",2659,599553090.7809,172930.332700089,23914.4389219076,23914.4389219107
"1732",2660,619144088.540848,154935.787577291,22116.0393390518,22116.0393390518
"1733",2661,472632307.039087,137939.570068055,31881.1212330311,31881.1212330253
"1734",2662,129705730.183713,122026.075960888,24560.7329183179,24560.7329183214
"1735",2663,17973551.4540956,101845.377670648,9684.3517655102,9684.35176550658
"1736",2664,8312558.14591671,84248.1508857667,1933.29913262369,1933.29913262197
"1737",2669,19000652.0016543,3506.27540514287,28173.8337176493,3506.27540514287
"1738",2670,12930263.4460416,16376.0901923451,33086.4138368021,16376.0901923451
"1739",2671,5960532.32672524,29344.4215902464,43212.6792059101,29344.4215902605
"1740",2673,619409272.384632,73002.829113726,21091.7212877051,21091.7212877051
"1741",2674,619409272.384478,97100.9575446836,4232.24784200742,4232.24784200547
"1742",2675,619409272.384317,121404.033965813,12411.0106523645,12411.0106523585
"1743",2676,619409272.384478,145578.300641204,23792.0720418369,23792.0720418431
"1744",2677,619409272.384317,169990.164584201,36798.3539261104,36798.3539261069
"1745",2678,619409272.384478,194550.886787632,49394.0421411848,49394.0421411787
"1746",2679,619409272.384478,177976.642031368,28668.6817349172,28668.6817349171
"1747",2680,619409272.384317,160628.347924234,21070.3628497432,21070.3628497431
"1748",2681,619409272.384478,145514.216380671,36275.4723039526,36275.4723039527
"1749",2682,619409272.384632,133394.442761423,58315.7284411345,58315.728441129
"1750",2683,619409272.384478,119569.633642718,80879.1084891249,80879.1084891191
"1751",2684,619409272.384317,104246.239984998,89795.8275428877,89795.8275428804
"1752",2685,619409272.384478,92480.3665730429,94229.2118771545,92480.3665730427
"1753",2686,619409272.384317,81187.7550053703,84524.5842374886,81187.7550053703
"1754",2687,639893788.961716,74381.1384000819,68586.9518886102,68586.9518886166
"1755",2688,624050152.628998,69071.5304422918,47812.4907852882,47812.4907852934
"1756",2689,501159199.576119,70347.1893504043,28868.8074302909,28868.8074302941
"1757",2690,555459976.995464,59979.309989574,9642.39508410284,9642.39508411043
"1758",2691,584082399.51312,36497.612544336,12921.9477032166,12921.9477032116
"1759",2692,387012728.558377,12418.228813728,37584.7168194365,12418.228813728
"1760",2695,80975895.2732589,33456.9671323487,106476.089407066,33456.967132349
"1761",2696,587594849.835902,30015.4657852032,97338.3765880963,30015.4657852032
"1762",2697,206175344.291145,18263.7413596041,77699.5730947646,18263.7413596043
"1763",2709,2825793.55803933,5455.02259030911,60176.9289162298,5455.02259030911
"1764",2710,47005266.8092142,9289.90346091725,84868.6910045397,9289.90346091725
"1765",2711,575444610.446097,23869.9055551841,108995.940357617,23869.9055551836
"1766",2712,100877235.483861,29850.6183933521,91394.6443473206,29850.6183933522
"1767",2713,206570143.520368,37495.4536157458,66520.4063709746,37495.4536157463
"1768",2714,619409272.384478,29628.5599731058,41791.0184064855,29628.5599731063
"1769",2715,619409272.384317,7523.56802516619,17622.9172791409,7523.56802516619
"1770",2716,619409272.384317,13215.21659472,4355.27797820261,4355.27797820084
"1771",2717,619466972.421921,37691.109329309,27954.3525014331,27954.3525014399
"1772",2718,473613313.550025,62355.8470155985,52513.7010942265,52513.7010942339
"1773",2719,51338861.8778695,86989.384238534,77354.0856940721,77354.0856940784
"1774",2720,1772122.89517461,111780.684833469,102270.929135584,102270.929135592
"1775",2721,3021928.82063994,107004.50049196,99743.3059013968,99743.3059013967
"1776",2722,105051965.172619,82025.4802940923,83720.3730010365,82025.4802940923
"1777",2723,329500224.811002,57061.4784889171,72937.7504531991,57061.4784889164
"1778",2724,286006871.309884,32105.752570149,69865.3770749861,32105.7525701497
"1779",2728,140725249.877922,65948.6358458889,78880.5984913603,65948.6358458889
"1780",2729,622788329.894429,81048.0607025997,59227.8792585124,81048.0607025998
"1781",2730,509839936.114607,73394.9230041486,37405.2881445255,73394.9230041478
"1782",2731,180002098.329724,59873.9616505234,19623.1613161228,59873.9616505234
"1783",2732,619409272.384317,35512.4787249901,11595.4008902188,35512.4787249922
"1784",2733,619409272.384478,13557.6485129386,7133.0308133524,13557.6485129355
"1785",2734,619409272.384478,2506.13158071242,8594.24474814385,2506.13158071207
"1786",2735,619469522.705363,12129.9207052487,123.524336442811,12129.9207052489
"1787",2736,619592596.015244,877.035169977065,10427.0660798667,877.035169977065
"1788",2737,619421221.753931,6046.70409537278,902.391129106907,6046.70409537269
"1789",2738,402497174.22729,337.047288206519,16894.8745375716,337.047288206872
"1790",2739,119396612.655129,38198.5219935862,40592.1331381505,38198.5219935862
"1791",2740,278167109.537924,13748.5950676644,21260.1079893909,13748.5950676644
"1792",2741,495710791.077444,10702.6859698378,1294.73986136807,1294.73986136807
"1793",2742,607968537.799845,35155.3033456363,26276.1909013035,26276.1909013035
"1794",2743,619976486.736055,57492.3241633912,38053.5493245175,38053.5493245106
"1795",2744,619409272.384317,75007.6044370751,40443.3029361587,40443.3029361649
"1796",2745,618273776.416151,93175.8484757242,44798.5384262407,44798.5384262343
"1797",2746,619409272.384478,112043.575502669,47525.0379480967,47525.0379480927
"1798",2747,619409272.384317,130914.425499257,28688.0917310422,28688.0917310457
"1799",2748,511765189.282947,149846.466256274,15404.4317227515,15404.4317227497
"1800",2749,148319603.026231,169029.972594471,5683.16276896295,5683.16276895889
"1801",2750,52106803.850261,189435.488960877,12401.184597738,12401.1845977358
"1802",2751,201703235.415626,203055.728831806,36981.1059719851,36981.1059719851
"1803",2752,379872583.509629,214246.219357789,52572.5914922568,52572.5914922497
"1804",2753,619409272.384478,225441.024354444,29011.1267165657,29011.126716563
"1805",2754,631394943.121639,236634.418760923,6233.8565109329,6233.85651093211
"1806",2755,619409272.384478,247819.112820261,1802.36054740601,1802.36054740636
"1807",2756,619408102.291584,259010.983452708,20429.7937810985,20429.7937810985
"1808",2757,619409272.384478,270200.080114025,40213.9074146054,40213.907414605
"1809",2758,619728886.992096,281390.682414216,58890.6419963009,58890.6419963035
"1810",2759,620814614.956543,292583.233565714,34683.4072374194,34683.4072374201
"1811",2760,619409272.384478,303766.395185073,11630.3864281639,11630.3864281562
